rep,n_cal,policy,eps,theta,late_rate,premature_rate,timely_rate,false_alarm_rate,median_lead,esc_frac
0,50,hera,0.05,0.03,0.020246478873239437,0.7262323943661971,0.2535211267605634,0.8834476924522982,147.2,0.847170597172896
0,50,hera,0.1,0.145,0.10211267605633803,0.545774647887324,0.352112676056338,0.6551367609737757,114.7,0.7247835000911879
0,50,hera,0.2,0.21,0.14348591549295775,0.48151408450704225,0.375,0.5723282263370617,105.6,0.6765242046752321
0,100,edge,0.05,0.18,0.04137323943661972,0.6848591549295775,0.2737676056338028,0.8177460287621017,137.20000000000002,0.0
0,100,edge,0.1,0.305,0.08714788732394366,0.5651408450704225,0.3477112676056338,0.7026976219569508,117.39999999999999,0.0
0,100,edge,0.2,0.455,0.1875,0.42077464788732394,0.39172535211267606,0.563774790863803,97.60000000000002,0.0
0,100,cloud,0.05,0.09,0.0625,0.6188380281690141,0.31866197183098594,0.7416110536704578,127.4,1.0
0,100,cloud,0.1,0.165,0.1153169014084507,0.5193661971830986,0.3653169014084507,0.6294764545539995,112.0,1.0
0,100,cloud,0.2,0.275,0.20334507042253522,0.40580985915492956,0.3908450704225352,0.5027728169940784,97.0,1.0
0,100,hera,0.05,0.09,0.06338028169014084,0.6188380281690141,0.31778169014084506,0.7393552025566312,126.69999999999999,0.7736963802408656
0,100,hera,0.1,0.165,0.1153169014084507,0.5193661971830986,0.3653169014084507,0.6280665476078579,112.0,0.7094902575239086
0,100,hera,0.2,0.275,0.20334507042253522,0.40492957746478875,0.39172535211267606,0.5021148604192124,96.8,0.6344875977975374
0,200,edge,0.05,0.24,0.061619718309859156,0.6311619718309859,0.30721830985915494,0.7624776764733527,126.30000000000001,0.0
0,200,edge,0.1,0.335,0.0994718309859155,0.5378521126760564,0.3626760563380282,0.6764733527587179,113.60000000000001,0.0
0,200,edge,0.2,0.47,0.19454225352112675,0.4084507042253521,0.3970070422535211,0.5497697151987969,96.6,0.0
0,200,cloud,0.05,0.09,0.0625,0.6188380281690141,0.31866197183098594,0.7416110536704578,127.4,1.0
0,200,cloud,0.1,0.145,0.10211267605633803,0.545774647887324,0.352112676056338,0.6568286493091456,114.7,1.0
0,200,cloud,0.2,0.29,0.2112676056338028,0.3890845070422535,0.3996478873239437,0.4857599398439703,94.9,1.0
0,200,hera,0.05,0.09,0.06338028169014084,0.6188380281690141,0.31778169014084506,0.7393552025566312,126.69999999999999,0.7736963802408656
0,200,hera,0.1,0.145,0.10211267605633803,0.545774647887324,0.352112676056338,0.6551367609737757,114.7,0.7247835000911879
0,200,hera,0.2,0.29,0.2112676056338028,0.3882042253521127,0.4005281690140845,0.4844440266942382,94.6,0.6252678199035079
0,500,edge,0.05,0.26,0.06514084507042253,0.6153169014084507,0.31954225352112675,0.7435849233950559,124.39999999999998,0.0
0,500,edge,0.1,0.36,0.1153169014084507,0.5149647887323944,0.36971830985915494,0.6528809098599493,109.99999999999997,0.0
0,500,edge,0.2,0.49,0.21038732394366197,0.3882042253521127,0.4014084507042254,0.5316289124917756,94.60000000000001,0.0
0,500,cloud,0.05,0.105,0.06954225352112677,0.5959507042253521,0.3345070422535211,0.718018610771689,124.99999999999999,1.0
0,500,cloud,0.1,0.19,0.1311619718309859,0.49911971830985913,0.36971830985915494,0.5973305761819719,108.80000000000001,1.0
0,500,cloud,0.2,0.3,0.22007042253521128,0.37940140845070425,0.4005281690140845,0.47532662844252277,93.89999999999999,1.0
0,500,hera,0.05,0.105,0.07042253521126761,0.5959507042253521,0.3336267605633803,0.7161387348435003,124.60000000000001,0.7594267425591951
0,500,hera,0.1,0.19,0.1311619718309859,0.49911971830985913,0.36971830985915494,0.5959206692358304,108.8,0.6908012854197069
0,500,hera,0.2,0.3,0.22007042253521128,0.3785211267605634,0.4014084507042254,0.47391672149638125,93.69999999999999,0.6193498229700743
0,1000,edge,0.05,0.24,0.061619718309859156,0.6311619718309859,0.30721830985915494,0.7624776764733527,126.30000000000001,0.0
0,1000,edge,0.1,0.335,0.0994718309859155,0.5378521126760564,0.3626760563380282,0.6764733527587179,113.60000000000001,0.0
0,1000,edge,0.2,0.465,0.19190140845070422,0.4128521126760563,0.39524647887323944,0.5546573926120876,97.0,0.0
0,1000,cloud,0.05,0.08,0.05545774647887324,0.6285211267605634,0.3160211267605634,0.7613497509164395,130.2,1.0
0,1000,cloud,0.1,0.155,0.11179577464788733,0.5299295774647887,0.35827464788732394,0.6437635116082339,113.80000000000001,1.0
0,1000,cloud,0.2,0.285,0.20950704225352113,0.3908450704225352,0.3996478873239437,0.4907416110536705,95.1,1.0
0,1000,hera,0.05,0.08,0.056338028169014086,0.6285211267605634,0.31514084507042256,0.7589059122097942,130.39999999999998,0.783720103027621
0,1000,hera,0.1,0.155,0.11267605633802817,0.5290492957746479,0.35827464788732394,0.6426355860513207,113.7,0.7170530527343656
